-17.562 40.055 -32.890 19.137
-37.502 6.732 36.356 18.242
27.333 30.450 -38.327 -40.612
-10.537 46.929 7.636 -27.522
-25.280 42.173 33.348 11.977
-29.443 -33.698 -44.442 27.508
-21.626 40.783 -33.770 -9.640
-27.324 -27.808 42.152 -0.004
20.742 36.707 -28.443 16.714
6.428 4.438 18.634 -28.019
-40.461 -41.629 13.396 -18.995
33.609 9.568 37.798 0.044
43.709 32.920 6.501 -23.504
-20.269 -4.649 -5.348 44.186
11.261 18.588 28.346 -31.982
-0.317 -19.037 0.321 33.301
-32.354 -48.448 33.994 44.386
-18.524 -2.601 6.756 -19.146
21.218 -47.339 9.990 -7.870
15.992 2.290 25.554 -22.081
17.585 -11.819 -2.032 -21.143
-47.956 35.365 44.082 -8.061
32.697 48.406 -15.478 14.648
-30.722 -37.169 1.024 -1.632
18.694 -5.857 -25.745 38.624
13.847 16.019 -8.050 -22.630
30.493 10.303 9.274 -35.753
-8.246 20.394 -19.559 -1.314
-13.816 -42.994 3.241 -15.930
6.468 9.341 17.173 -28.018
-32.268 22.168 12.735 35.371
37.076 -27.302 22.417 -29.743
-1.253 -19.084 32.044 -45.771
-26.175 -14.544 40.279 -28.166
43.311 37.889 -6.987 -10.178
28.066 7.292 -20.837 -39.535
46.856 16.693 -15.492 -44.781
-13.731 2.480 31.846 -23.277
-32.065 -45.951 43.744 -47.572
7.435 -28.844 15.862 27.366
30.112 -48.929 37.989 -31.767
29.026 -40.872 -21.448 -30.571
38.744 9.548 -28.311 -47.242
-2.540 -14.953 -40.241 43.878
-38.042 -39.497 30.987 -35.298
21.639 19.215 9.856 -10.185
-16.931 49.266 30.761 34.809
-20.911 -7.595 -25.771 28.658
18.010 -29.450 -11.640 -43.890
32.455 -11.874 -36.770 37.638
1.072 -17.510 -39.653 9.126
47.522 -2.891 19.450 28.599
36.934 28.309 -0.223 -2.581
-35.203 -17.859 38.298 -3.777
4.343 -32.966 43.611 8.662
32.634 22.903 -23.243 -14.099
43.140 42.171 -10.357 10.093
-14.883 -12.792 31.118 25.307
-27.354 41.692 4.318 -23.490
9.105 -12.160 48.192 -25.335
37.668 -16.580 45.807 9.524
1.715 -35.172 -21.996 3.937
-45.528 46.361 1.875 29.118
37.003 -31.970 -34.871 0.870
-49.244 27.980 -7.779 46.232
-44.836 -17.010 7.699 1.706
-16.264 -29.455 10.165 -49.793
24.076 -41.640 -18.757 19.649
40.681 22.466 21.887 -16.846
23.808 -27.501 -37.078 14.130
-26.551 0.784 -11.954 30.241
-7.305 48.191 -34.054 -27.777
35.380 32.879 45.751 -15.273
8.136 -28.291 39.441 41.856
-22.218 45.591 -48.725 -36.299
26.304 -0.753 33.291 15.833
11.201 -37.432 -2.267 -45.883
-33.257 30.259 -43.488 -14.241
-21.701 -39.542 2.437 -25.515
-17.071 -43.958 41.449 -22.834
2.956 28.981 -9.350 -41.686
-16.535 29.810 -17.621 13.225
-22.785 24.702 -38.953 22.658
-19.589 47.000 -19.158 2.002
47.591 27.136 37.995 -7.487
-15.366 28.398 -32.083 -1.485
23.220 11.585 9.318 31.549
20.978 33.460 29.997 -34.665
-47.598 -10.568 -34.292 14.187
-33.100 -26.255 -22.009 42.942
1.753 16.688 36.384 37.814
-37.006 16.192 5.091 29.921
13.776 21.835 7.566 34.182
-19.588 37.770 49.265 -21.306
25.212 -24.773 21.650 20.749
-34.291 -18.546 29.609 -2.915
-32.866 13.635 -42.018 -11.708
39.224 -4.391 39.839 4.324
-32.219 34.712 5.777 47.687
-42.205 18.231 -7.120 -0.933
1.064 23.146 -11.867 12.730
-19.158 18.845 46.932 32.454
-47.801 -36.461 15.230 12.502
-33.152 -17.655 -24.050 -5.574
25.217 -2.724 27.528 -39.382
-5.157 4.117 27.570 42.269
10.973 8.601 -14.117 -7.386
-36.370 32.411 -0.901 -40.369
-18.846 -35.461 35.321 32.123
34.391 -41.183 38.230 1.323
-46.134 -20.118 23.667 47.563
29.719 -12.262 -17.244 -12.382
-36.411 -33.138 -10.661 -36.532
-12.835 -39.266 43.293 -33.920
-41.284 -47.973 24.795 18.252
34.195 22.166 29.799 -10.255
25.800 20.165 -42.880 -33.894
-45.983 15.326 -6.429 -38.626
-28.440 -21.945 25.078 -46.964
35.038 9.760 33.521 13.241
-18.933 -41.037 -7.223 19.221
-4.850 -49.483 33.592 -33.958
-23.308 -37.238 -35.347 -42.805
35.936 32.793 25.773 -46.226
14.688 -0.240 22.638 -24.544
45.095 -26.273 -24.064 18.571
35.910 -49.843 47.224 -33.724
-33.146 -47.156 -28.729 -20.552
-14.565 -10.831 -18.338 -16.509
-3.877 -40.653 33.749 7.874
0.980 -2.277 35.189 48.422
-3.117 -37.252 -2.862 -22.430
-27.162 11.731 -39.010 -20.757
-34.462 -26.363 40.135 32.160
-35.736 -15.232 -37.889 13.185
29.218 -5.187 43.776 -48.221
-45.175 17.405 6.857 17.355
-0.413 11.483 -15.724 46.490
-28.444 13.763 -7.982 0.809
4.430 26.203 22.844 -23.975
-6.311 -4.364 2.371 -37.804
6.938 -3.058 40.105 -19.411
-21.040 42.310 8.031 5.963
41.183 17.054 -2.761 27.558
-44.758 -6.354 4.595 12.451
22.480 10.642 31.026 15.146
31.363 -29.008 -0.512 -24.724
3.817 -18.274 25.123 12.592
-3.970 -30.403 42.630 31.286
24.870 -34.329 -27.677 -2.915
31.669 11.840 -29.096 49.214
4.176 8.147 43.376 -36.927
17.290 24.163 26.566 -5.096
20.600 -19.319 -47.204 -19.091
30.576 -1.809 -36.925 31.623
-23.626 -7.215 -25.298 -41.896
-42.511 9.840 20.019 -34.478
24.276 -37.266 -11.863 49.297
26.839 33.619 39.257 32.213
27.044 37.628 8.432 -30.709
28.010 -26.829 -8.766 -31.478
-9.616 40.526 3.066 14.270
46.646 -47.250 -24.379 12.165
22.186 -14.189 -29.600 23.943
37.680 -14.687 7.327 -39.394
-41.277 -42.749 33.704 43.717
42.141 -6.907 -44.790 1.117
-6.843 -0.379 7.611 2.861
-10.307 -1.208 -27.202 37.043
13.332 -19.642 20.765 -19.413
-4.361 -5.748 -37.437 -18.397
12.323 14.709 8.497 19.820
19.596 31.018 -42.820 12.154
-30.299 35.946 -46.214 40.718
-22.908 -31.175 12.576 19.552
15.566 -7.944 -39.912 -10.952
